idx	X	Y	component
0	1000	1455.167336095571	0
1	2094.632211135549	1441.269025425364	0
2	1090.185258308353	1409.294093961208	0
3	2094.632573787312	1441.269074687445	0
4	1100.500431187258	1433.743736219659	0
5	2106.708544249497	1443.692729060134	0
6	1112.174396547733	1455.240517441195	0
7	2116.696143830819	1446.315047762635	0
8	1111.275568147295	1444.593911960742	0
9	2119.738902027877	1447.048314800609	0
10	1156.154128755727	1501.690717159179	0
11	2167.559174487469	1450.959061801246	0
12	1184.179397901156	1439.649409905181	0
13	1185.190155982093	1439.658296613359	0
14	1185.19065895922	1439.658299538198	0
15	2183.90137032048	1450.496173775596	0
16	1312.406323061976	1226.077770663682	0
17	2285.041692521332	1446.672133583574	0
18	1348.962962302679	1446.615531869811	0
19	2346.818907257128	1445.754924748395	0
20	1388.513438471204	1164.20091096447	0
21	2346.819678392869	1445.754769494912	0
22	2094.632793684861	1441.269137813016	0
23	2106.708385832217	1443.692736869399	0
24	2106.70879651102	1443.692851603315	0
25	2116.696061995144	1446.314991374402	0
26	2116.696762137048	1446.315174055345	0
27	2119.736736418719	1447.047591915898	0
28	2119.737975192616	1447.047723598908	0
29	2126.050388944122	1448.243937620161	0
30	2126.032707397453	1448.240078539835	0
31	2126.093808676715	1448.25395266861	0
32	2126.055594155156	1448.245016939651	0
33	2135.725720992068	1449.185717098168	0
34	2135.726411905431	1449.185755049838	0
35	2136.766247403797	1449.332610785008	0
36	2135.723585461972	1449.185482030131	0
37	2136.766628288227	1449.332612321145	0
38	2136.766952101512	1449.332605500138	0
39	2152.773147768248	1451.369614796599	0
40	2152.773110071799	1451.369614028784	0
41	2152.994983742778	1451.411631474429	0
42	2152.98947492868	1451.410851395702	0
43	2156.534783847672	1451.406825239032	0
44	2156.536128907654	1451.407004247102	0
45	2157.676157840455	1451.430476549468	0
46	2156.538637177769	1451.406736780855	0
47	2157.696580869091	1451.429291323077	0
48	2157.703933929874	1451.429078616515	0
49	2167.548660616783	1450.956431499128	0
50	2167.562891578738	1450.956405241878	0
51	2168.762048936413	1450.841013720857	0
52	2167.541617837218	1450.958041378616	0
53	2168.757645593781	1450.841057100275	0
54	2168.777138719382	1450.840802016033	0
55	2182.572641944986	1450.506126550889	0
56	2182.579290090398	1450.507191177704	0
57	2178.129147742849	1450.657990367607	0
58	2178.119087112056	1450.657494256913	0
59	2177.784251186533	1449.794076642381	0
60	2178.166601435651	1450.654499263576	0
61	2177.754331917713	1449.790398914289	0
62	2177.753668924312	1449.790759037476	0
63	2186.793122227638	1450.903605243537	0
64	2186.785566691713	1450.902446671089	0
65	2186.872518347223	1450.888276325463	0
66	2186.875684895287	1450.887548629284	0
67	2188.988448256723	1450.418638220603	0
68	2188.958309518361	1450.418195598479	0
69	2194.366368690304	1450.507804652022	0
70	2186.424663125941	1450.477669578742	0
71	2198.991802131444	1450.826030885134	0
72	2194.366368689307	1450.507804651922	0
73	2215.550006168298	1454.138390239843	0
74	2215.550302459944	1454.13859663284	0
75	2214.597236673326	1453.51002539961	0
76	2215.577329153353	1454.14543748723	0
77	2214.67079585051	1453.525942204262	0
78	2214.619933648701	1453.514603141122	0
79	2200.4300733128	1450.935820836145	0
80	2200.409448824952	1450.931183609358	0
81	2232.61346132053	1447.448097048151	0
82	2232.606057656121	1447.448591928407	0
83	2233.826167406254	1447.535499884385	0
84	2232.609899347677	1447.447574678079	0
85	2233.827096825269	1447.535174293813	0
86	2233.823157033748	1447.535907167269	0
87	2258.858042248523	1447.6967164599	0
88	2258.856882524768	1447.69664434457	0
89	2259.964547393696	1447.643182369222	0
90	2258.855914243893	1447.6970016778	0
91	2259.969700405796	1447.643032829325	0
92	2259.968588776486	1447.643048738262	0
93	2278.345788904766	1446.683793184396	0
94	2278.289077248202	1446.68679682176	0
95	2278.363397957077	1446.682938556436	0
96	2278.346921560465	1446.683771515676	0
97	2285.035324971952	1446.672395149477	0
98	2285.03861382552	1446.672338379138	0
99	2294.297136779736	1446.741941012875	0
100	2294.308772861441	1446.741849905404	0
101	2295.327636259508	1446.736754922932	0
102	2294.299170216938	1446.741927476483	0
103	2295.324971372631	1446.736759760852	0
104	2295.325619289846	1446.736733106123	0
105	2321.975855683659	1445.479696246966	0
106	2321.97453739531	1445.47992548751	0
107	2322.989881612233	1445.544648707419	0
108	2321.976276772684	1445.479553165413	0
109	2322.992193912845	1445.544104115467	0
110	2322.992313397079	1445.54442575352	0
111	2325.107578084366	1444.987029413363	0
112	2325.096304482689	1444.986997282938	0
113	2325.145902733766	1444.985505171861	0
114	2325.113557091618	1444.987111190397	0
115	2331.371230233406	1445.569125650865	0
116	2331.372628264615	1445.569106447933	0
117	2332.392989359869	1445.600369149705	0
118	2331.373985310305	1445.569131297207	0
119	2332.393752514923	1445.600483897143	0
120	2332.393774855069	1445.600419165555	0
121	2346.815022665358	1445.755682129246	0
122	2346.816279339606	1445.75580238221	0
123	2354.76969175096	1447.616347006376	0
124	2354.769631660243	1447.61634400171	0
125	2355.769321840859	1447.751786428532	0
126	2354.769485072251	1447.616215722268	0
127	2355.770725094153	1447.75190624475	0
128	2355.770564436642	1447.75188315014	0
129	2358.915586016512	1448.517416667577	0
130	2358.836386183646	1448.51534918986	0
131	2358.92778166971	1448.519273426553	0
132	2358.929968232624	1448.519180237231	0
133	2390.149385342989	1453.26984099287	0
134	2390.15131378514	1453.27027047132	0
135	2391.152239875528	1453.44998256939	0
136	2390.148850890477	1453.269663125507	0
137	2391.151953873932	1453.449922391828	0
138	2391.152376870614	1453.45005075963	0
139	2403.125933448815	1456.045010313982	0
140	2403.125722782752	1456.044991310783	0
141	2404.109964142668	1456.266485559353	0
142	2403.125868419384	1456.045029313782	0
143	2404.110572133399	1456.266623877471	0
144	2404.109572805357	1456.266431955894	0
145	2416.280558331748	1459.403892917881	0
146	2416.257263659323	1459.399370700861	0
147	2415.972138956558	1459.498401427527	0
148	2415.962741052654	1459.499949170989	0
149	2416.302577072058	1459.405218051505	0
150	2416.305916879703	1459.406989662019	0
151	2419.777230965268	1459.844748119416	0
152	2419.781324208669	1459.845518238367	0
153	2422.009465285175	1460.16923835882	0
154	2419.780435367204	1459.844710471134	0
155	2422.012589023523	1460.169702513636	0
156	2422.004300127082	1460.169293620158	0
157	2424.753659538705	1460.76301277252	0
158	2424.750973546043	1460.764527253421	0
159	2425.330252283167	1459.427310265856	0
160	2425.330603374518	1459.427363953721	0
161	2426.988389706195	1459.19215453258	0
162	2426.999943388362	1459.181195650163	0
163	2428.060285111091	1460.185303275996	0
164	2428.060285110092	1460.185303276072	0
165	2426.33269988035	1461.435194412514	0
166	2428.087827732599	1460.183412902384	0
167	2426.345152837403	1461.447067002091	0
168	2426.346141205444	1461.446822254142	0
169	2464.706918508567	1471.88357246409	0
170	2464.698858207139	1471.876400034572	0
171	2464.734445486172	1471.925147706597	0
172	2464.734950016207	1471.925266120796	0
173	2465.741151117667	1472.334194441891	0
174	2464.688417746047	1471.84215270818	0
175	2465.729099363598	1472.33179759976	0
176	2464.706918509313	1471.883572464755	0
177	2465.731390083998	1472.329555371017	0
178	2465.732723426985	1472.329869326107	0
179	2494.782498076393	1479.566228478423	0
180	2494.362937402164	1479.324263812694	0
181	2494.725555329431	1479.603460361088	0
182	2494.782378127644	1479.56621451509	0
183	2494.889334702568	1479.516595672072	0
184	2494.88946864048	1479.516629326768	0
185	2508.398739517761	1481.693670473317	0
186	2508.396814288071	1481.693128625175	0
187	2509.227289577286	1482.280227362436	0
188	2508.398814215361	1481.693370015472	0
189	2509.228242996103	1482.283078081159	0
190	2509.227544186508	1482.280150714398	0
191	2585.229972307527	1488.860870657917	0
192	2585.229930461099	1488.860863790822	0
193	2586.226551982172	1489.02718751293	0
194	2585.231301875505	1488.862041709962	0
195	2586.223564876309	1489.040060397258	0
196	2586.226962157114	1489.02723571555	0
197	2598.394578245792	1488.5116407087	0
198	2598.394720820461	1488.511650179736	0
199	2599.404018189511	1488.488292098837	0
200	2598.395300891765	1488.511674356805	0
201	2599.404542277831	1488.488308612861	0
202	2599.404006636172	1488.488298449648	0
203	2653.072246025067	1487.608183421974	0
204	2653.071917649699	1487.608241117015	0
205	2654.079762727202	1487.584006067841	0
206	2653.072280976929	1487.6081656576	0
207	2654.080147827393	1487.583964722577	0
208	2654.080161137128	1487.58395747851	0
209	2707.670030377227	1490.992129720531	0
210	2707.661564648362	1490.991232276278	0
211	2707.785554239003	1491.026010045298	0
212	2707.670150632981	1490.992136269499	0
213	2846.685378013492	1476.099572321807	0
214	2846.68538550542	1476.099687596212	0
215	2847.695019484199	1476.12371998016	0
216	2846.6856587972	1476.099526454458	0
