idx	X	Y	component
0	1000	1125.969431998393	0
1	9160.84313798955	1118.006754437062	0
2	9160.843769821891	1118.003343853221	0
3	9160.835812813055	1118.047213150146	0
4	9160.843136090971	1118.006754436756	0
5	13069.3326124645	1118.904294119971	0
6	13069.33211092864	1118.907600194815	0
7	13069.33492410634	1118.887735686169	0
8	13069.33261841466	1118.904294092848	0
9	14101.7303591481	1121.198866240669	0
10	14101.74670347784	1121.19659654504	0
11	14101.70922645972	1121.201796730501	0
12	14101.73035678907	1121.198866223161	0
13	16114.87781493228	1115.161143501879	0
14	16114.87781771148	1115.161143492106	0
15	16115.75017719082	1114.671577424625	0
16	16114.87782119055	1115.161142812077	0
17	16115.75028519834	1114.671608344497	0
18	16115.7503014514	1114.671606266881	0
19	24362.57374830426	1109.019891344141	0
20	24362.53306780788	1109.021443711439	0
21	24362.57254427382	1109.019884689211	0
22	24362.57255115558	1109.019884692146	0
23	38147.85120188696	1122.705678181298	0
24	38147.85120785228	1122.705678178673	0
25	38148.85031512394	1122.651635144638	0
26	38147.85119116682	1122.705678487736	0
27	38148.85032242612	1122.651634314094	0
28	38148.85032242711	1122.651634314175	0
29	51780.40277418956	1120.377899641073	0
30	51780.40277419056	1120.377899641074	0
31	51781.36945013166	1120.118755297692	0
32	51780.4027028557	1120.377911582437	0
33	51781.36943496486	1120.118754294286	0
34	51781.36945951691	1120.118755310052	0
35	76304.44390322831	1115.586586813041	0
36	76304.44388207428	1115.586586805933	0
37	76305.44444921822	1115.559698164915	0
38	76304.44392464096	1115.586586830374	0
39	76305.44446386337	1115.55969849268	0
40	76305.44446956295	1115.559698493247	0
41	90019.05620955236	1116.923968576684	0
42	90019.05615573727	1116.923968587249	0
43	90020.05736937968	1116.923920940807	0
44	90019.0562025065	1116.92396857972	0
45	90020.05743111768	1116.923920925323	0
46	90020.05745396412	1116.923920927032	0
47	117197.6068986127	1121.679300567372	0
48	117197.5878094178	1121.690828666136	0
49	117197.6176637733	1121.672885269012	0
50	117197.6068917635	1121.679300569085	0
51	133326.9865884634	1114.309679145688	0
52	133326.9866400818	1114.309685032958	0
53	133327.9859226799	1114.249281930252	0
54	133326.9866236313	1114.309682669716	0
55	133327.9859367654	1114.249282993424	0
56	133327.985959597	1114.249282276618	0
57	134294.9312480244	1118.490433507581	0
58	134294.9312677869	1118.490433583754	0
59	134295.9216585101	1118.344701024284	0
60	134294.931247551	1118.490435561192	0
61	134295.9215955718	1118.344699799696	0
62	134295.9216555357	1118.34470176384	0
63	137413.8856806387	1112.38771585184	0
64	137413.8905142942	1112.387633605508	0
65	137413.9356081054	1112.386855987329	0
66	137413.9308637118	1112.386935783215	0
67	137489.9929576177	1110.917573402122	0
68	137489.992917906	1110.917574538254	0
69	137490.0427837087	1110.917274937391	0
70	137490.0427597374	1110.917275301385	0
71	150955.9565763874	1000.000002962017	0
72	150955.9565907504	1000.000034222626	0
73	151561.25399116	1858.426763985515	0
74	150955.9566777474	1000.000081395249	0
75	151951.8369573979	1133.989873719755	0
76	150955.9565730469	999.9999999999999	0
77	151955.8529396896	1112.728864539134	0
78	150955.9566405157	1000.000038706599	0
79	151955.5685743994	1112.903462136976	0
80	150955.9566318312	1000.000032267219	0
81	151954.3193477955	1111.098962486741	0
