idx	X	Y	component
0	1000	1111.859528553215	0
1	7169.790110724298	1104.457804647565	0
2	7169.794614909399	1104.457804647449	0
3	7169.884728510801	1104.447294206525	0
4	7169.889352266839	1104.446754180449	0
5	8917.847133773832	1096.708052753922	0
6	8917.85123331662	1096.707095596999	0
7	8918.009086294804	1096.670246898954	0
8	8918.004987948858	1096.671204039544	0
9	16364.80437028737	1102.476491916444	0
10	16364.79721294371	1102.482784710289	0
11	16364.83722548501	1102.447577048409	0
12	16364.84079167795	1102.444434174145	0
13	19301.65053684525	1100.929496225002	0
14	19301.63633073822	1100.926111689151	0
15	19301.72624181039	1100.952024637433	0
16	19301.66026638367	1100.931806931046	0
17	29707.51107672056	1095.980575713104	0
18	29707.5110727627	1095.980573917192	0
19	29708.29720479528	1096.59895181139	0
20	29707.51108008425	1095.980569458832	0
21	29708.29718567129	1096.598956940409	0
22	29708.29721404851	1096.598951818118	0
23	37839.40269459251	1103.673318378971	0
24	37839.38492538097	1103.671102484143	0
25	37839.40659017496	1103.673812418753	0
26	37839.40659727113	1103.673812413998	0
27	59162.64680964306	1100.001480350305	0
28	59162.64679858724	1100.001479813272	0
29	59163.64581334058	1100.056048711743	0
30	59162.64681930155	1100.001480630261	0
31	59163.64581048748	1100.056048216012	0
32	59163.64583853565	1100.056047107578	0
33	60207.23855946872	1100.068756619337	0
34	60207.23857228728	1100.068755629393	0
35	60208.23666875075	1100.142226768781	0
36	60207.23856230181	1100.068756619519	0
37	60208.23667653218	1100.142226597072	0
38	60208.23669129652	1100.142226901599	0
39	111805.9497830432	1099.365233225167	0
40	111805.9497952668	1099.365233350136	0
41	111806.9505270037	1099.378648597372	0
42	111805.9497893604	1099.365233230929	0
43	111806.9505122909	1099.378649277311	0
44	111806.9505265003	1099.378648490608	0
45	114862.4994178401	1092.271229147488	0
46	114862.5042519055	1092.271602932287	0
47	114862.5420073516	1092.274547633619	0
48	114862.5420185384	1092.274547642154	0
49	125244.1387567234	1100.12551697212	0
50	125244.1387979955	1100.125516995234	0
51	125245.1397992195	1100.124978872111	0
52	125244.1387376086	1100.125517118632	0
53	125245.1398602095	1100.12497896977	0
54	125245.1398458492	1100.124978928675	0
55	130535.2830888878	1100.40737484539	0
56	130535.2830513803	1100.40737807539	0
57	130536.2841084387	1100.377192914375	0
58	130535.2830948467	1100.407374841343	0
59	130536.284118597	1100.377192887291	0
60	130536.2841241169	1100.377193048377	0
61	141423.1031242336	1091.625917266758	0
62	141423.1031242326	1091.625917266541	0
63	141423.1173878776	1091.629099557476	0
64	141423.1070647031	1091.626783619028	0
65	150453.848227038	1000.000121065752	0
66	150453.8482283611	1000.000120393486	0
67	151226.6463830152	1699.043797456117	0
68	150453.8481460443	1000	0
69	151451.3388442102	1097.580000439857	0
70	150453.8482460119	1000.000148580727	0
71	151451.6716161501	1094.423337865138	0
72	150453.8480212516	1000.000000740558	0
73	151452.4965996989	1081.477057626831	0
