idx	X	Y	component
0	1082.912041945805	2230.396401255515	0
1	2178.054148206065	2087.095782529985	0
2	1125.159778123387	2495.111374450865	0
3	2187.855463985412	2089.659132270089	0
4	1053.823616721726	2059.664623381655	0
5	2178.22989638953	2087.046537129232	0
6	1050.213772410381	2150.650869187662	0
7	2158.423370507779	2095.283441810642	0
8	1054.35243217813	2133.550752120349	0
9	2177.637772396251	2086.56812409692	0
10	1060.044731787333	2148.239638430064	0
11	2146.758849725229	2108.400988781195	0
12	1092.669598055421	1933.431784333981	0
13	2178.103708397859	2087.185207800851	0
14	1081.86344992253	2126.802545399896	0
15	2177.373978661257	2086.506846449427	0
16	1082.548889847094	1896.384969528079	0
17	2175.919418395948	2086.842250302955	0
18	1027.245326647128	2240.828309679099	0
19	2124.07164127595	2168.513716760403	0
20	1000	2364.448665826458	0
21	2148.124365218202	2273.481426984389	0
22	1033.421418447309	2314.658302459164	0
23	2122.129323974892	2197.160340003583	0
24	1060.473040379671	2199.136806701987	0
25	2146.655210925528	2109.524955782432	0
26	1097.269843162605	2099.703267397387	0
27	2210.116945946575	2076.298586576752	0
28	1141.142425697733	2121.203245867465	0
29	1142.174707895363	2121.151307498273	0
30	1142.176091216068	2121.15125372659	0
31	2180.611089758429	2086.479172718142	0
32	1076.256873280101	2220.524968109064	0
33	2145.209173533789	2112.650836863921	0
34	1121.892740865675	2029.205959846617	0
35	2235.77894672165	2069.544056241231	0
36	1141.456137205663	2022.345636832439	0
37	2280.383565463228	2059.101068148464	0
38	1122.327482213484	2058.933121131297	0
39	2258.581867521323	2063.976011216148	0
40	1139.937778239808	2092.074111806108	0
41	2263.193473375199	2062.927906942654	0
42	1193.472742304773	2310.805421381941	0
43	2279.215061210125	2059.37477655328	0
44	1160.098079702686	2109.623834976471	0
45	2289.492859836973	2056.79432920605	0
46	1159.162613813009	2002.636158060926	0
47	2289.499571697554	2056.795469332882	0
48	1170.297851397438	2128.886177667131	0
49	2289.500788790305	2056.794984330929	0
50	1152.382621606026	2104.012655409469	0
51	2284.976939372224	2058.049398938021	0
52	1175.730056964399	2121.851243059345	0
53	2289.506874110128	2056.792409748522	0
54	1178.333558340237	2135.770742430523	0
55	2294.208530922057	2056.061113187582	0
56	1179.565305287324	2280.967396841848	0
57	2313.139893555126	2052.520911754351	0
58	1172.853123650537	2215.925914781877	0
59	2282.697073986012	2058.541474826231	0
60	1158.406381670764	2068.427659769763	0
61	2289.503090926562	2056.793262403513	0
62	1168.348366563325	2116.074323686215	0
63	2289.496307809924	2056.792154527194	0
64	1187.486550823945	2155.409880290919	0
65	2308.479571070551	2053.404323732797	0
66	1211.338591918349	2116.593877190368	0
67	2327.358266899348	2049.625566730245	0
68	1205.928543089613	2125.457832931404	0
69	2340.500133444511	2046.937595849475	0
70	1204.683036148781	2136.656428483905	0
71	2333.332752424918	2048.489398219514	0
72	1254.37252731061	2067.645599486303	0
73	2372.887988487273	2040.396384046335	0
74	1241.789809332971	2124.461876729688	0
75	2360.774889145992	2042.916701726889	0
76	1198.635771487519	2192.749947772441	0
77	2350.017868730763	2045.117917790501	0
78	1231.745262274708	2255.829848858553	0
79	2358.263450969811	2043.44316530124	0
80	1245.973500924723	2119.538370808471	0
81	2376.611604148537	2039.593525234482	0
82	1265.58804351819	2114.439147179367	0
83	2382.701570385398	2038.185866833449	0
84	1285.789585756793	2156.801546180604	0
85	2381.461036457273	2038.475448497345	0
86	1271.155225256312	2251.342373172546	0
87	2383.975431219646	2037.889771698931	0
88	1258.47176877952	2069.707699945154	0
89	2382.701744732723	2038.181318544375	0
90	1234.458284964116	2083.016220411428	0
91	2382.71040372565	2038.183605316095	0
92	1250.119240486179	2087.35260507701	0
93	2383.979192368977	2037.891339233784	0
94	1245.835715464447	2082.878284874384	0
95	2382.710036617093	2038.184972383205	0
