idx	X	Y	component
0	1000	2409.096375412837	0
1	2131.784636793149	2332.176020563762	0
2	1042.096607241663	2128.561734308452	0
3	2139.692212592199	2330.236391745589	0
4	1045.7164408135	2125.053096065517	0
5	2132.007604174127	2331.965666985404	0
6	1014.235288427895	2164.185934425379	0
7	2112.253330131818	2323.147549693155	0
8	1003.029330976176	2209.857201303067	0
9	2130.0756513784	2332.829370575269	0
10	1034.420721375544	2124.162140217804	0
11	2102.267560844295	2308.0686479447	0
12	1057.877151833294	2105.92302156879	0
13	2131.210961079734	2332.365367056568	0
14	1034.309066781221	2180.11224269006	0
15	2129.679690557838	2332.972967982015	0
16	1012.743711516174	2501.093447507228	0
17	2128.736290557994	2332.471932701126	0
18	1008.672302615916	2063.049587035877	0
19	2085.27858285635	2245.848337107263	0
20	1011.058965994074	2053.660995518528	0
21	2134.390346277301	2153.898046581754	0
22	1008.897554721916	2099.109384076092	0
23	2091.509332374437	2217.46539739293	0
24	1023.752979638215	2260.572613136436	0
25	2102.45363419225	2307.009660497229	0
26	1070.201953003547	2165.52472179455	0
27	2161.881456521165	2343.520664755599	0
28	1100.302448161092	2216.137573349577	0
29	1101.318954668983	2216.287356188787	0
30	1101.320978769669	2216.287590565173	0
31	2132.813107235983	2333.791797784595	0
32	1087.351324805466	1901.879096499852	0
33	2100.987133297502	2303.839493116693	0
34	1063.789386737815	2200.134790827206	0
35	2187.368549555147	2351.098054194095	0
36	1127.234567638938	2204.92173227347	0
37	2231.541872974485	2362.945981575708	0
38	1097.884140966285	2134.927914984286	0
39	2209.995586871926	2357.292610348212	0
40	1115.070151512875	2228.732366537488	0
41	2214.556389419711	2358.469129209496	0
42	1137.20028911352	2210.355305775435	0
43	2230.440659271582	2362.647533223554	0
44	1125.996722523487	2203.017893417132	0
45	2240.595529695085	2365.453394974033	0
46	1118.697360325896	2272.678767567619	0
47	2240.619239451116	2365.4582957866	0
48	1137.159519039706	2705.765182132239	0
49	2240.591887020491	2365.45518470847	0
50	1092.358162907403	2308.068855709744	0
51	2236.119768562727	2364.174521971488	0
52	1092.325373495827	2214.590116736639	0
53	2240.601828493978	2365.450541189082	0
54	1144.148283402799	2220.772969208238	0
55	2245.313949058691	2366.323853094058	0
56	1144.23176125114	2386.144306476493	0
57	2263.674653279071	2370.36599155305	0
58	1139.30511664458	2152.732236188374	0
59	2233.840480182407	2363.564823219707	0
60	1122.688683997243	2286.79972935596	0
61	2240.570154603585	2365.45486585208	0
62	1177.042643892142	1990.702260120662	0
63	2240.577552974893	2365.453342650541	0
64	1121.306312528672	2175.637000238141	0
65	2259.109392675164	2369.320817607615	0
66	1147.565738770165	2202.985838793822	0
67	2277.875243824645	2373.341683033274	0
68	1169.815314892825	2246.389349148463	0
69	2290.751381007838	2376.223958687951	0
70	1179.475720861388	2146.899030190297	0
71	2283.742741857626	2374.657647101959	0
72	1198.108120562742	2203.102491839224	0
73	2322.903262333915	2383.49040401618	0
74	1218.717449680276	2116.39930447666	0
75	2310.915033863406	2380.671742123191	0
76	1183.448543080653	2139.132562605464	0
77	2300.211124402966	2378.342544270617	0
78	1259.270851990135	2037.308058482515	0
79	2308.427938170455	2380.167742134799	0
80	1190.407803495851	2359.730856095009	0
81	2326.567400686239	2384.390144902	0
82	1214.807820945789	2186.260973532621	0
83	2332.743843043834	2385.962729379031	0
84	1303.073275128088	1961.486901877	0
85	2331.500517805427	2385.639256878071	0
86	1273.68642720714	2039.440401518078	0
87	2334.026952173386	2386.259290760821	0
88	1228.676722474847	2216.892652488755	0
89	2332.721674097542	2385.965383341896	0
90	1184.911289607029	2251.70261934413	0
91	2332.72411639514	2385.971590106327	0
92	1205.453663930573	2702.098430706201	0
93	2334.031003447308	2386.254812675869	0
94	1204.042771294349	2405.174678046218	0
95	2332.734583103011	2385.966339802699	0
96	1212.048588601392	2314.845878411118	0
97	2332.733542204223	2385.964740954944	0
98	1291.351102085493	2149.21069516268	0
99	2387.120649474309	2399.490261593629	0
100	1346.013201512411	2967.251993067008	0
101	2150.9152033266	2150.553871325808	0
102	1195.560335563583	2246.692204870154	0
103	2332.738382557669	2385.957063269906	0
104	1193.390708024002	2232.223490703967	0
105	2330.256127068045	2385.317522676347	0
106	1206.109095350505	2261.085521520241	0
107	2331.489156387688	2385.633917005543	0
108	1280.135048068827	2216.590787122705	0
109	2387.098942971526	2399.498358397531	0
110	1207.716137807947	2253.114585328198	0
111	2387.092403437622	2399.468667685525	0
112	1250.806247616085	2248.333034167819	0
113	2374.422715037275	2396.168386950935	0
114	1291.198811623879	2216.662458861731	0
115	2387.091909645867	2399.491883799378	0
116	1271.706252485426	2257.688914284996	0
117	2387.115632552915	2399.496559081587	0
118	1230.861290493529	2374.527092752284	0
119	2387.107463246371	2399.486038377258	0
120	1310.026660692631	2176.288520661185	0
121	2414.979686819686	2406.305446304215	0
122	1252.499375579486	2231.771554915118	0
123	2387.099100660576	2399.489745722492	0
124	1285.073966874028	2227.82622977549	0
125	2431.425155841804	2410.620535272923	0
126	1284.279528587038	2313.976284539726	0
127	2423.137249097053	2408.378069597732	0
128	1337.267253114449	2262.779183281285	0
129	2508.617327858447	2432.386498430354	0
130	1386.905297919002	2164.640768011013	0
131	2533.162356409695	2439.568099403902	0
132	1419.522447319046	2225.720272346397	0
133	2536.652597863955	2440.61368718962	0
134	1357.813902748851	2235.769766653385	0
135	2536.657684147969	2440.616795309758	0
136	1395.482229442758	2284.050601805348	0
137	2534.883388857779	2440.067204277635	0
138	1401.582097760882	2271.445665106382	0
139	2536.693663741797	2440.638314996374	0
140	1399.789960583075	2151.15347261319	0
141	2536.696964497634	2440.636682550283	0
142	1412.792403496132	2244.890295136269	0
143	2536.829355162467	2440.680527188212	0
144	1407.887683051915	2254.784623188094	0
145	2542.15842778534	2442.199584159564	0
146	1365.446968840566	2389.457294019237	0
147	2536.643966605247	2440.612823013519	0
148	1505.086322341172	2271.039250713395	0
149	2553.648823972384	2445.548019763693	0
150	1435.928643335385	2261.661193486485	0
151	2553.673874720655	2445.559561848791	0
152	2132.809033590078	2333.79050762342	0
153	2133.557679262172	2333.270602668999	0
154	2133.564682799974	2333.27734859766	0
155	2132.354358745259	2331.983770849629	0
156	2112.248081394704	2323.145581627741	0
157	2117.495152115851	2324.353930440323	0
158	2132.28912719815	2331.948168782116	0
159	2140.920653208203	2335.944591343931	0
160	3250.615480905035	2347.589474016389	0
161	4215.999653178456	2545.78141368246	0
162	3399.251108558601	2270.145671764177	0
163	4349.232442441411	2556.046100791344	0
164	3412.356037479607	2229.075246368673	0
165	4349.244977560098	2556.050475913975	0
166	5227.716743216239	2554.968775843889	0
167	6234.174158036898	2582.921246616832	0
168	5390.990170254532	2349.344398368813	0
169	6366.677182280895	2581.041394144968	0
170	7062.882483844005	1661.444874329658	0
171	6323.209349741475	2580.444590404741	0
172	2085.391694342936	2245.898402153612	0
173	2100.991842075266	2303.841316617089	0
174	2100.986844584986	2303.839833841049	0
175	2102.460203061666	2307.011245738502	0
176	2102.463005202066	2307.014231353871	0
177	2102.348888608467	2308.082235763524	0
178	2102.348803325367	2308.081591845172	0
179	2117.628835764845	2324.373528321754	0
180	2117.585829486736	2324.351497937373	0
181	2118.822145414335	2325.067805578829	0
182	2117.627502102434	2324.373255583402	0
183	2118.824134237424	2325.06842710007	0
184	2118.832677027647	2325.073598336739	0
185	2128.434534371525	2330.130139958054	0
186	2128.435994571177	2330.13143960754	0
187	2131.824564892799	2331.835095383184	0
188	2132.005742089066	2331.969524796222	0
189	2128.776812141383	2332.488163426299	0
190	2128.769909673967	2332.47370964757	0
191	2129.835456673434	2332.908588846831	0
192	2129.829738373403	2332.906835836012	0
193	2139.557774350425	2330.312974443299	0
194	2139.5696748997	2330.307403968995	0
195	2135.224689689756	2332.230142513643	0
196	2135.201372956726	2332.226703822513	0
197	2138.965920492003	2334.075918305791	0
198	2138.964553539045	2334.0755786939	0
199	2140.969649152394	2336.379262974188	0
200	2140.922283627835	2335.945007572419	0
201	2141.71547265882	2335.927219272268	0
202	2141.716394335308	2335.918336820933	0
203	2153.532498505883	2340.703716365881	0
204	2091.516957712374	2217.471842039572	0
205	2085.390813959355	2245.896556493327	0
206	2153.530778056112	2340.703093821745	0
207	2161.868547236198	2343.51382282339	0
208	2161.883043135182	2343.518590391608	0
209	2187.353369525386	2351.091797684914	0
210	2187.356429315725	2351.092740587314	0
211	2205.444108493408	2356.001158498571	0
212	2205.426164596196	2355.998185248303	0
213	2206.554263955695	2356.333660574528	0
214	2205.440839649207	2356.000611250857	0
215	2206.552473937147	2356.332496050482	0
216	2206.554907438054	2356.333206036075	0
217	2210.015526165851	2357.294938700054	0
218	2210.017366086176	2357.295010271897	0
219	2214.561879279194	2358.468540783375	0
220	2214.565732057381	2358.469064253161	0
221	2230.418543371576	2362.637581014301	0
222	2230.42156602761	2362.637882040538	0
223	2231.539394414591	2362.945284601261	0
224	2231.540805693847	2362.945556752819	0
225	2233.850838392304	2363.566600951899	0
226	2233.849295116335	2363.566086266881	0
227	2236.11044677507	2364.168816012856	0
228	2236.113295990013	2364.169340478783	0
229	2240.597231962325	2365.451030264283	0
230	2240.597636406892	2365.45060884132	0
231	2245.3116815471	2366.321647843209	0
232	2245.315681355933	2366.324234065261	0
233	2259.129533719941	2369.321246168939	0
234	2259.127991852292	2369.321329135004	0
235	2263.711066923861	2370.369834830783	0
236	2263.711828003085	2370.36996457956	0
237	2277.846158981076	2373.333397692016	0
238	2277.859528480534	2373.336075477441	0
239	2283.746873229335	2374.658675735427	0
240	2283.750478783913	2374.659038666037	0
241	2290.743752722978	2376.213459078737	0
242	2290.750044696571	2376.213427868054	0
243	2300.19771474594	2378.32189947522	0
244	2300.197281582645	2378.322300638301	0
245	2308.441076946474	2380.161627262157	0
246	2308.443145476616	2380.162084005867	0
247	2310.868160075072	2380.656658837626	0
248	2310.86229455327	2380.654912158001	0
249	2322.938815905727	2383.489216792678	0
250	2322.938815906702	2383.489216792867	0
251	2326.568580796098	2384.39070116689	0
252	2326.568580797029	2384.390701167248	0
253	2330.238288948181	2385.310397231713	0
254	2330.251240249636	2385.313776287664	0
255	2331.480242790276	2385.628734712145	0
256	2331.482153492136	2385.629195731003	0
257	2332.721951568965	2385.9617656167	0
258	2332.72832769352	2385.963622276243	0
259	2334.020863066995	2386.255235888558	0
260	2334.019880339125	2386.254833296878	0
261	2374.435020134333	2396.171460935342	0
262	2374.433558606979	2396.171056574226	0
263	2387.104403983933	2399.488569163256	0
264	2387.101583621916	2399.48916587821	0
265	2396.153021534788	2401.555018585454	0
266	2396.126531807444	2401.54500948831	0
267	2396.830388676171	2401.808166566765	0
268	2396.156511171794	2401.555472848939	0
269	2397.361783272354	2401.883699523634	0
270	2397.368200907702	2401.885202766313	0
271	2414.87768815516	2406.266093294676	0
272	2414.874832648449	2406.264981783967	0
273	2423.034264108108	2408.353586166672	0
274	2423.053735530033	2408.357942572318	0
275	2431.401582911101	2410.614174425119	0
276	2431.407141354546	2410.615446633064	0
277	2446.764244402963	2414.892231903312	0
278	2134.390984700018	2153.899925680441	0
279	2091.511491168785	2217.468628510184	0
280	2150.913000153843	2150.551384424149	0
281	2134.391346974924	2153.899429623993	0
282	2446.777029809222	2414.898109543981	0
283	2477.886701381853	2423.614152634452	0
284	2477.83435877804	2423.610692491322	0
285	2479.336068930614	2424.046104323614	0
286	2477.892177977847	2423.616528467413	0
287	2479.393070851598	2424.03878302326	0
288	2479.395164306276	2424.039382697925	0
289	2508.608824923067	2432.383662432499	0
290	2508.631244826815	2432.389737502169	0
291	2533.124867484687	2439.555401850895	0
292	2533.125822122733	2439.555650284115	0
293	2534.844956150628	2440.053493341176	0
294	2534.844956149638	2440.053493341135	0
