task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
15	37/d0cb9d	4137233	NFCORE_PANGENOME:PANGENOME:COMMUNITY:TABIX_BGZIP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6)	COMPLETED	0	2024-04-04 16:10:31.023	200ms	105ms	96.2%	5.7 MB	20.9 MB	937.4 KB	202.7 KB
11	54/134fbf	4137151	NFCORE_PANGENOME:PANGENOME:COMMUNITY:TABIX_BGZIP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1)	COMPLETED	0	2024-04-04 16:10:30.988	251ms	105ms	100.8%	5.7 MB	20.9 MB	939.3 KB	202.9 KB
14	88/8b05cb	4137215	NFCORE_PANGENOME:PANGENOME:COMMUNITY:TABIX_BGZIP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4)	COMPLETED	0	2024-04-04 16:10:31.017	239ms	177ms	101.9%	5.7 MB	20.9 MB	1.6 MB	402.7 KB
16	e8/6195ae	4137288	NFCORE_PANGENOME:PANGENOME:COMMUNITY:TABIX_BGZIP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3)	COMPLETED	0	2024-04-04 16:10:31.034	229ms	167ms	107.0%	5.7 MB	20.9 MB	1.5 MB	363.1 KB
18	6f/bc1231	4137895	NFCORE_PANGENOME:PANGENOME:COMMUNITY:SAMTOOLS_FAIDX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.fa.gz)	COMPLETED	0	2024-04-04 16:10:31.225	109ms	35ms	113.1%	0	0	361.6 KB	1 KB
19	3e/faa7c3	4137900	NFCORE_PANGENOME:PANGENOME:COMMUNITY:SAMTOOLS_FAIDX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.fa.gz)	COMPLETED	0	2024-04-04 16:10:31.228	118ms	32ms	90.5%	0	0	416.3 KB	1 KB
20	88/a7722d	4137911	NFCORE_PANGENOME:PANGENOME:COMMUNITY:SAMTOOLS_FAIDX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.fa.gz)	COMPLETED	0	2024-04-04 16:10:31.231	129ms	35ms	108.1%	0	0	454.6 KB	1.1 KB
21	cc/95d7fe	4137969	NFCORE_PANGENOME:PANGENOME:COMMUNITY:SAMTOOLS_FAIDX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.fa.gz)	COMPLETED	0	2024-04-04 16:10:31.250	119ms	32ms	93.1%	0	0	454.8 KB	1.1 KB
22	e5/bb7792	4138026	NFCORE_PANGENOME:PANGENOME:COMMUNITY:SAMTOOLS_FAIDX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.fa.gz)	COMPLETED	0	2024-04-04 16:10:31.267	111ms	34ms	114.3%	0	0	654.6 KB	1.7 KB
23	f8/b053f5	4138061	NFCORE_PANGENOME:PANGENOME:COMMUNITY:SAMTOOLS_FAIDX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.fa.gz)	COMPLETED	0	2024-04-04 16:10:31.274	412ms	40ms	99.7%	0	0	615 KB	1.5 KB
24	6a/dfdc04	4138421	NFCORE_PANGENOME:PANGENOME:PGGB:WFMASH_MAP_ALIGN (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2)	COMPLETED	0	2024-04-04 16:10:31.360	1.1s	1.1s	408.6%	17.8 MB	8.1 GB	1.1 MB	8.6 KB
25	8e/b96e16	4138447	NFCORE_PANGENOME:PANGENOME:PGGB:WFMASH_MAP_ALIGN (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5)	COMPLETED	0	2024-04-04 16:10:31.368	1.2s	1.1s	283.1%	19 MB	8.1 GB	1.8 MB	9 KB
26	4a/bc1053	4138505	NFCORE_PANGENOME:PANGENOME:PGGB:WFMASH_MAP_ALIGN (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6)	COMPLETED	0	2024-04-04 16:10:31.382	1.2s	1.1s	287.8%	20.6 MB	8.1 GB	2.4 MB	12 KB
27	88/35bef2	4138517	NFCORE_PANGENOME:PANGENOME:PGGB:WFMASH_MAP_ALIGN (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1)	COMPLETED	0	2024-04-04 16:10:31.387	1.3s	1.1s	291.3%	20.9 MB	8.1 GB	2.3 MB	12.2 KB
28	46/b2546d	4138535	NFCORE_PANGENOME:PANGENOME:PGGB:WFMASH_MAP_ALIGN (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4)	COMPLETED	0	2024-04-04 16:10:31.391	1.3s	1.1s	496.8%	23.7 MB	8.1 GB	8 MB	44.8 KB
17	52/1a96f7	4137554	NFCORE_PANGENOME:PANGENOME:COMMUNITY:TABIX_BGZIP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0)	COMPLETED	0	2024-04-04 16:10:31.106	1.8s	1.7s	90.1%	8.3 MB	20.9 MB	14.4 MB	3.8 MB
30	9d/9fd464	4139934	NFCORE_PANGENOME:PANGENOME:PGGB:SEQWISH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2)	COMPLETED	0	2024-04-04 16:10:32.509	753ms	618ms	1725.2%	27.3 MB	101 MB	319.9 KB	790.9 KB
29	9d/b91726	4139482	NFCORE_PANGENOME:PANGENOME:PGGB:WFMASH_MAP_ALIGN (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3)	COMPLETED	0	2024-04-04 16:10:31.702	1.8s	1.7s	567.0%	106.2 MB	8.5 GB	6.5 MB	31.8 KB
31	82/9a4f47	4139973	NFCORE_PANGENOME:PANGENOME:PGGB:SEQWISH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5)	COMPLETED	0	2024-04-04 16:10:32.538	979ms	874ms	1279.6%	32.3 MB	105.2 MB	372.3 KB	913.8 KB
35	39/5ca03f	4140898	NFCORE_PANGENOME:PANGENOME:COMMUNITY:SAMTOOLS_FAIDX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.fa.gz)	COMPLETED	0	2024-04-04 16:10:32.957	566ms	268ms	39.1%	3.1 MB	11 MB	4 MB	11.4 KB
32	ea/c5c622	4140206	NFCORE_PANGENOME:PANGENOME:PGGB:SEQWISH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6)	COMPLETED	0	2024-04-04 16:10:32.617	1s	946ms	1287.6%	32.5 MB	107.3 MB	414.8 KB	1 MB
33	4a/1e76a7	4140458	NFCORE_PANGENOME:PANGENOME:PGGB:SEQWISH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1)	COMPLETED	0	2024-04-04 16:10:32.658	997ms	931ms	1269.3%	32.5 MB	119.3 MB	415.3 KB	1.1 MB
34	69/3bfb5b	4140494	NFCORE_PANGENOME:PANGENOME:PGGB:SEQWISH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4)	COMPLETED	0	2024-04-04 16:10:32.679	1.7s	1.4s	861.1%	33.3 MB	120 MB	642.4 KB	1.8 MB
37	79/98bcf9	4141276	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.seqwish)	COMPLETED	0	2024-04-04 16:10:33.281	1.3s	1s	4.7%	8.7 MB	39 MB	358.7 KB	215.7 KB
38	6b/8a657f	4141548	NFCORE_PANGENOME:PANGENOME:PGGB:SEQWISH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3)	COMPLETED	0	2024-04-04 16:10:33.515	1.1s	1.1s	1156.9%	16.2 MB	80.9 MB	591.8 KB	1.6 MB
48	53/f81ed8	4142894	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.seqwish)	COMPLETED	0	2024-04-04 16:10:34.635	94ms	22ms	94.1%	0	0	413.4 KB	1.2 KB
43	d1/ff435a	4142041	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.seqwish)	COMPLETED	0	2024-04-04 16:10:33.663	1.1s	1s	4.8%	9.1 MB	39.1 MB	354.3 KB	159.4 KB
40	dc/43d68e	4141568	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.seqwish)	COMPLETED	0	2024-04-04 16:10:33.528	1.6s	1.5s	2.6%	9.3 MB	58.9 MB	353.9 KB	161.8 KB
51	a0/f26b3d	4145675	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.seqwish)	COMPLETED	0	2024-04-04 16:10:35.119	99ms	24ms	141.6%	0	0	357.1 KB	1.2 KB
52	0e/cbfc42	4145772	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.seqwish)	COMPLETED	0	2024-04-04 16:10:35.123	104ms	23ms	92.3%	0	0	359.4 KB	1.2 KB
45	e4/399249	4142648	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.seqwish)	COMPLETED	0	2024-04-04 16:10:34.388	1.6s	1.5s	2.0%	9.6 MB	62.9 MB	358.6 KB	167.1 KB
47	49/ab60a6	4142787	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.seqwish)	COMPLETED	0	2024-04-04 16:10:34.563	1.6s	1.5s	3.3%	9.5 MB	62.9 MB	368.2 KB	176.8 KB
53	53/47a3be	4155369	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.seqwish)	COMPLETED	0	2024-04-04 16:10:36.151	88ms	22ms	126.7%	0	0	364.8 KB	1.2 KB
54	be/b7bd4e	4155373	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.seqwish)	COMPLETED	0	2024-04-04 16:10:36.154	92ms	23ms	125.5%	0	0	374.4 KB	1.2 KB
50	c3/b7a940	4143181	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.seqwish)	COMPLETED	0	2024-04-04 16:10:34.732	1.6s	1.5s	2.0%	9.5 MB	62.9 MB	363.7 KB	171 KB
55	bd/412a4e	4162450	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.seqwish)	COMPLETED	0	2024-04-04 16:10:37.312	120ms	22ms	129.9%	0	0	368.7 KB	1.2 KB
39	7a/3f1dfc	4141576	NFCORE_PANGENOME:PANGENOME:PGGB:SMOOTHXG (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5)	COMPLETED	0	2024-04-04 16:10:33.531	8.5s	8.4s	167.0%	208 MB	562.9 MB	685.5 KB	2.7 MB
56	ea/a668a0	8813	NFCORE_PANGENOME:PANGENOME:PGGB:GFAFFIX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5)	COMPLETED	0	2024-04-04 16:10:43.045	90ms	13ms	90.8%	0	0	510.1 KB	152.1 KB
42	29/064e3b	4145589	NFCORE_PANGENOME:PANGENOME:PGGB:SMOOTHXG (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6)	COMPLETED	0	2024-04-04 16:10:35.115	8.5s	8.5s	156.5%	138.8 MB	419 MB	692.7 KB	2.9 MB
58	81/561a8e	9713	NFCORE_PANGENOME:PANGENOME:PGGB:GFAFFIX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6)	COMPLETED	0	2024-04-04 16:10:43.646	105ms	19ms	135.4%	0	0	509 KB	152.1 KB
36	70/405d12	4141271	NFCORE_PANGENOME:PANGENOME:PGGB:SMOOTHXG (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2)	COMPLETED	0	2024-04-04 16:10:33.285	11.1s	10.8s	200.3%	343.6 MB	936.4 MB	704.2 KB	2.7 MB
60	e7/c8041d	20179	NFCORE_PANGENOME:PANGENOME:PGGB:GFAFFIX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2)	COMPLETED	0	2024-04-04 16:10:44.354	89ms	19ms	148.0%	0	0	520.8 KB	158.3 KB
44	e8/42c65f	4155365	NFCORE_PANGENOME:PANGENOME:PGGB:SMOOTHXG (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1)	COMPLETED	0	2024-04-04 16:10:36.147	9s	9s	163.6%	207.4 MB	563 MB	700.6 KB	2.9 MB
57	d6/936706	9638	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 16:10:43.641	1.6s	1.5s	2.6%	9.4 MB	58.9 MB	349.9 KB	157.7 KB
62	24/f00056	21057	NFCORE_PANGENOME:PANGENOME:PGGB:GFAFFIX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1)	COMPLETED	0	2024-04-04 16:10:45.199	101ms	18ms	144.6%	0	0	517.8 KB	154.3 KB
63	9b/7161cd	21096	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_UNCHOP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 16:10:45.229	112ms	50ms	1655.5%	3.1 MB	11 MB	355.3 KB	156.7 KB
59	50/683c21	20176	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix)	COMPLETED	0	2024-04-04 16:10:44.347	1.6s	1.5s	2.6%	9.4 MB	62.9 MB	350.2 KB	155 KB
61	5f/605099	20353	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 16:10:44.453	1.6s	1.5s	2.6%	9.5 MB	62.9 MB	355 KB	214 KB
66	e1/629f46	28543	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_UNCHOP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix)	COMPLETED	0	2024-04-04 16:10:45.935	109ms	46ms	1990.7%	3.3 MB	11 MB	352.7 KB	154 KB
67	0a/0533e6	28890	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_UNCHOP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.042	116ms	54ms	1620.7%	3.3 MB	11 MB	411.6 KB	209.7 KB
65	54/36ab15	21546	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_SORT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 16:10:45.350	1.2s	1.1s	233.2%	17.5 MB	244.7 MB	358 KB	164.2 KB
68	8c/eecef3	29233	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_SORT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.161	613ms	565ms	425.6%	17.5 MB	244.7 MB	356.3 KB	158.2 KB
64	b8/640259	21441	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix)	COMPLETED	0	2024-04-04 16:10:45.310	1.6s	1.5s	2.6%	9.5 MB	62.9 MB	351.7 KB	160.3 KB
78	e4/82bc04	29788	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.782	115ms	41ms	76.9%	0	0	354.9 KB	1.2 KB
76	5e/3cf57a	29815	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix.viz_pos)	COMPLETED	0	2024-04-04 16:10:46.792	116ms	43ms	92.0%	0	0	355 KB	2.1 KB
74	ac/3dc58b	29790	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_DEPTH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix.viz_depth)	COMPLETED	0	2024-04-04 16:10:46.785	135ms	51ms	94.8%	3.3 MB	11 MB	355 KB	1.5 KB
72	7c/306476	29793	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_INV (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix.viz_inv)	COMPLETED	0	2024-04-04 16:10:46.787	138ms	47ms	88.2%	0	0	355 KB	1.2 KB
77	67/b7674e	29802	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COMPR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix.viz_O)	COMPLETED	0	2024-04-04 16:10:46.790	141ms	44ms	109.7%	0	0	355 KB	822 B
70	60/3d66e4	29845	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_VIEW (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.798	138ms	43ms	73.6%	0	0	354.9 KB	151.7 KB
79	da/3eea2f	29907	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_INV (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix.viz_inv)	COMPLETED	0	2024-04-04 16:10:46.807	151ms	55ms	92.9%	3.3 MB	11 MB	352.2 KB	1.3 KB
84	37/d9c257	29881	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix.viz_pos)	COMPLETED	0	2024-04-04 16:10:46.804	217ms	47ms	90.3%	0	0	352.2 KB	2.4 KB
82	6a/fbeab4	30703	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.903	123ms	26ms	137.9%	0	0	352.2 KB	1.2 KB
86	87/568dda	30746	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_VIEW (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.906	131ms	27ms	101.6%	0	0	352.2 KB	151.9 KB
83	2b/b60da8	30833	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COLOR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix.viz)	COMPLETED	0	2024-04-04 16:10:46.914	127ms	39ms	96.1%	0	0	352.2 KB	1.8 KB
85	df/8379f7	30671	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COMPR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix.viz_O)	COMPLETED	0	2024-04-04 16:10:46.900	149ms	48ms	100.3%	3.3 MB	11 MB	352.2 KB	841 B
80	11/47b5f2	30635	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_DEPTH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix.viz_depth)	COMPLETED	0	2024-04-04 16:10:46.895	164ms	52ms	93.2%	0	0	352.2 KB	1.6 KB
81	3f/fa89b9	30795	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_UNCALLED (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix.viz_uncalled)	COMPLETED	0	2024-04-04 16:10:46.910	153ms	50ms	87.9%	0	0	352.2 KB	1.9 KB
75	75/fdd3ea	29828	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_UNCALLED (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix.viz_uncalled)	COMPLETED	0	2024-04-04 16:10:46.795	274ms	53ms	66.7%	0	0	355 KB	1.7 KB
73	ab/b2fc64	29863	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COLOR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix.viz)	COMPLETED	0	2024-04-04 16:10:46.801	282ms	49ms	79.4%	0	0	355 KB	1.7 KB
88	a1/4ced1b	32026	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_UNCHOP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix)	COMPLETED	0	2024-04-04 16:10:47.052	112ms	52ms	1640.6%	3.1 MB	11 MB	358 KB	158.8 KB
71	b2/72a7bb	29785	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.778	634ms	576ms	211.7%	17.4 MB	208.7 MB	358.1 KB	11.4 KB
87	cb/177d79	31120	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.939	627ms	570ms	229.1%	17.5 MB	208.7 MB	356.4 KB	5.5 KB
90	5d/2182a2	37464	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 16:10:47.429	185ms	131ms	839.5%	22 MB	321.1 MB	356.4 KB	4.4 KB
93	00/86e1af	38346	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix)	COMPLETED	0	2024-04-04 16:10:47.578	297ms	243ms	526.4%	53.7 MB	269.1 MB	352.8 KB	8.7 KB
69	55/c75d32	29575	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_SORT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 16:10:46.520	1.6s	1.6s	188.2%	18.7 MB	247.7 MB	411.7 KB	277.4 KB
95	11/527c28	38945	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_VIEW (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 16:10:48.177	116ms	37ms	72.9%	0	0	407.9 KB	156.2 KB
98	00/b293a4	38960	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix.viz_pos)	COMPLETED	0	2024-04-04 16:10:48.186	122ms	49ms	101.3%	0	0	408 KB	3 KB
