task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
93	33/fc5fdc	3856059	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_UNCALLED (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix.viz_uncalled)	COMPLETED	0	2024-04-04 15:57:10.846	166ms	77ms	80.1%	3.3 MB	11 MB	357.1 KB	2 KB
97	3c/7c05ab	3856153	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix.viz_pos)	COMPLETED	0	2024-04-04 15:57:10.858	157ms	62ms	83.1%	0	0	357.1 KB	2.5 KB
100	85/6bc790	3856156	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_DEPTH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix.viz_depth)	COMPLETED	0	2024-04-04 15:57:10.861	158ms	74ms	95.2%	3.1 MB	11 MB	357.1 KB	1.7 KB
95	ae/ae438f	3856069	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COLOR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix.viz)	COMPLETED	0	2024-04-04 15:57:10.851	234ms	58ms	85.7%	3.3 MB	11 MB	357.1 KB	1.9 KB
85	02/36bce7	3855810	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 15:57:10.723	643ms	589ms	308.9%	17.5 MB	208.7 MB	358.1 KB	11.4 KB
92	bc/42fff9	3856064	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix)	COMPLETED	0	2024-04-04 15:57:10.848	665ms	594ms	290.8%	17.5 MB	172.7 MB	360.4 KB	13.3 KB
101	70/512205	3857291	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 15:57:11.376	278ms	227ms	550.6%	48.8 MB	365.6 MB	356.4 KB	8.4 KB
103	c0/b6875c	3857562	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix)	COMPLETED	0	2024-04-04 15:57:11.525	273ms	220ms	521.0%	45.5 MB	381.6 MB	358.6 KB	8 KB
82	46/1ee209	3854904	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_SORT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 15:57:10.563	1.6s	1.6s	180.0%	18.8 MB	247.7 MB	411.7 KB	277.4 KB
105	84/3a7465	3863576	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_VIEW (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 15:57:12.212	115ms	25ms	137.3%	0	0	407.9 KB	156.2 KB
110	27/2717ff	3863583	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 15:57:12.214	118ms	24ms	115.5%	0	0	407.9 KB	1.2 KB
109	27/f3faef	3863568	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix.viz_pos)	COMPLETED	0	2024-04-04 15:57:12.206	134ms	70ms	74.4%	3.3 MB	11 MB	408 KB	3 KB
107	7b/3f13e2	3863573	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_INV (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix.viz_inv)	COMPLETED	0	2024-04-04 15:57:12.209	134ms	40ms	96.1%	0	0	408 KB	1.7 KB
111	bb/8394fa	3863643	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_UNCALLED (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix.viz_uncalled)	COMPLETED	0	2024-04-04 15:57:12.227	133ms	51ms	97.7%	0	0	408 KB	2.3 KB
108	af/b42ca9	3863614	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COLOR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix.viz)	COMPLETED	0	2024-04-04 15:57:12.222	204ms	52ms	99.5%	0	0	408 KB	2.3 KB
112	11/9feb81	3863625	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_DEPTH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix.viz_depth)	COMPLETED	0	2024-04-04 15:57:12.225	205ms	52ms	79.4%	0	0	408 KB	2 KB
113	1f/b7a567	3863589	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COMPR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix.viz_O)	COMPLETED	0	2024-04-04 15:57:12.217	243ms	50ms	84.7%	0	0	408 KB	1.3 KB
106	8b/e48b6b	3863600	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 15:57:12.220	638ms	581ms	236.6%	17.6 MB	192.7 MB	411.8 KB	119.1 KB
114	04/85fdce	3865116	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 15:57:12.872	128ms	48ms	1706.7%	0	0	423.5 KB	4.8 KB
115	4e/de4590	3865115	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_MULTIQC (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2.gfaffix)	COMPLETED	0	2024-04-04 15:57:12.869	463ms	411ms	338.0%	84.7 MB	525.6 MB	423.5 KB	210.1 KB
48	52/1cda8a	3819874	NFCORE_PANGENOME:PANGENOME:PGGB:SMOOTHXG (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4)	COMPLETED	0	2024-04-04 15:57:05.176	9.1s	9.1s	189.7%	198.4 MB	563 MB	762.1 KB	4.2 MB
117	e2/3edf40	3870519	NFCORE_PANGENOME:PANGENOME:PGGB:GFAFFIX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4)	COMPLETED	0	2024-04-04 15:57:14.315	96ms	14ms	90.1%	0	0	526.8 KB	158.7 KB
81	aa/9da23e	3854295	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_MULTIQC (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6.gfaffix)	COMPLETED	0	2024-04-04 15:57:10.414	4.2s	4.1s	132.8%	964.9 MB	1.8 GB	352.8 KB	355.9 KB
102	73/630866	3857292	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_MULTIQC (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5.gfaffix)	COMPLETED	0	2024-04-04 15:57:11.378	4.2s	4.2s	134.2%	964.9 MB	1.9 GB	356.4 KB	385.1 KB
104	33/e1d142	3857561	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_MULTIQC (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1.gfaffix)	COMPLETED	0	2024-04-04 15:57:11.523	4.3s	4.2s	131.8%	964.9 MB	1.9 GB	358.7 KB	380.3 KB
118	d8/df0f8c	3870656	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix)	COMPLETED	0	2024-04-04 15:57:14.420	1.6s	1.5s	3.2%	10.1 MB	66.9 MB	356.5 KB	164.7 KB
122	54/7dd6bf	3875328	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_UNCHOP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix)	COMPLETED	0	2024-04-04 15:57:16.003	111ms	55ms	1659.9%	3.3 MB	11 MB	362.4 KB	163.2 KB
50	0b/e9d28b	3833318	NFCORE_PANGENOME:PANGENOME:PGGB:SMOOTHXG (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3)	COMPLETED	0	2024-04-04 15:57:06.728	9.9s	9.8s	169.8%	145 MB	483 MB	730.9 KB	3.9 MB
124	65/b6e948	3876248	NFCORE_PANGENOME:PANGENOME:PGGB:GFAFFIX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3)	COMPLETED	0	2024-04-04 15:57:16.602	181ms	17ms	31.4%	0	0	519.9 KB	157.1 KB
123	6e/9763aa	3875636	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_SORT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix)	COMPLETED	0	2024-04-04 15:57:16.123	1.2s	1.1s	233.8%	17.6 MB	172.7 MB	370.3 KB	175.8 KB
127	bd/530369	3876791	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_VIEW (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix)	COMPLETED	0	2024-04-04 15:57:17.311	124ms	25ms	90.6%	0	0	361.4 KB	158.2 KB
128	3f/22ad4c	3876831	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix)	COMPLETED	0	2024-04-04 15:57:17.324	117ms	33ms	58.2%	0	0	361.4 KB	1.2 KB
133	89/aff1ea	3876858	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COMPR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix.viz_O)	COMPLETED	0	2024-04-04 15:57:17.329	119ms	53ms	92.3%	3.3 MB	11 MB	361.4 KB	922 B
130	6e/2aa979	3876790	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_INV (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix.viz_inv)	COMPLETED	0	2024-04-04 15:57:17.307	147ms	77ms	81.3%	3.3 MB	11 MB	361.4 KB	2.1 KB
129	48/730ebc	3876796	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_DEPTH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix.viz_depth)	COMPLETED	0	2024-04-04 15:57:17.314	145ms	72ms	98.7%	3.3 MB	11 MB	361.4 KB	2.9 KB
134	00/c67035	3876804	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COLOR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix.viz)	COMPLETED	0	2024-04-04 15:57:17.317	146ms	63ms	84.0%	3.3 MB	11 MB	361.4 KB	3.3 KB
132	64/5281a3	3876813	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_UNCALLED (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix.viz_uncalled)	COMPLETED	0	2024-04-04 15:57:17.319	147ms	79ms	100.0%	3.1 MB	11 MB	361.5 KB	3.9 KB
131	81/a481e8	3876844	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix.viz_pos)	COMPLETED	0	2024-04-04 15:57:17.327	142ms	68ms	102.4%	3.1 MB	11 MB	361.4 KB	4.6 KB
126	3b/894c7f	3876818	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix)	COMPLETED	0	2024-04-04 15:57:17.322	651ms	591ms	209.7%	17.7 MB	208.7 MB	370.4 KB	16.4 KB
116	aa/109df9	3869446	NFCORE_PANGENOME:PANGENOME:MULTIQC_COMMUNITY (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.2)	COMPLETED	0	2024-04-04 15:57:13.352	4.8s	4.7s	289.2%	109.9 MB	2.4 GB	870.6 MB	2.8 MB
136	ba/3cea08	3878197	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix)	COMPLETED	0	2024-04-04 15:57:17.991	316ms	260ms	468.6%	56.8 MB	369.6 MB	362.8 KB	9.7 KB
125	85/68a249	3876480	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix)	COMPLETED	0	2024-04-04 15:57:16.793	1.6s	1.5s	2.6%	9.9 MB	58.9 MB	355.2 KB	162.1 KB
137	92/9c62b8	3878646	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_UNCHOP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix)	COMPLETED	0	2024-04-04 15:57:18.384	109ms	54ms	1641.9%	3.1 MB	11 MB	359.7 KB	160.6 KB
138	81/fcae76	3878983	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_SORT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix)	COMPLETED	0	2024-04-04 15:57:18.504	650ms	600ms	414.0%	17.7 MB	244.7 MB	364.7 KB	168.7 KB
146	ec/0afef2	3879529	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COLOR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix.viz)	COMPLETED	0	2024-04-04 15:57:19.170	114ms	44ms	102.1%	0	0	358.8 KB	3 KB
140	ab/93aa0e	3879555	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_VIEW (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix)	COMPLETED	0	2024-04-04 15:57:19.176	112ms	25ms	98.8%	0	0	358.8 KB	156.9 KB
145	7c/94599d	3879523	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix.viz_pos)	COMPLETED	0	2024-04-04 15:57:19.168	130ms	74ms	84.5%	3.3 MB	11 MB	358.9 KB	4.2 KB
142	44/1a09ed	3879541	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix)	COMPLETED	0	2024-04-04 15:57:19.173	129ms	23ms	92.8%	0	0	358.8 KB	1.2 KB
147	f0/25afc2	3879498	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_UNCALLED (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix.viz_uncalled)	COMPLETED	0	2024-04-04 15:57:19.162	146ms	78ms	91.9%	3.1 MB	11 MB	358.9 KB	3.6 KB
139	66/d7a905	3879510	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_INV (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix.viz_inv)	COMPLETED	0	2024-04-04 15:57:19.166	146ms	77ms	103.2%	3.1 MB	11 MB	358.9 KB	1.9 KB
143	c3/1c6062	3879586	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_DEPTH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix.viz_depth)	COMPLETED	0	2024-04-04 15:57:19.180	135ms	66ms	106.0%	3.1 MB	11 MB	358.9 KB	2.6 KB
144	50/fe7e18	3879604	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COMPR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix.viz_O)	COMPLETED	0	2024-04-04 15:57:19.183	135ms	53ms	96.5%	0	0	358.9 KB	933 B
119	f7/f0ba98	3870830	NFCORE_PANGENOME:PANGENOME:MULTIQC_COMMUNITY (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.6)	COMPLETED	0	2024-04-04 15:57:14.627	4.8s	4.7s	286.9%	112.5 MB	2.4 GB	793.7 MB	2.9 MB
141	2c/61dae5	3879570	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix)	COMPLETED	0	2024-04-04 15:57:19.178	632ms	579ms	213.1%	17.7 MB	208.7 MB	364.7 KB	10.7 KB
149	8d/a88a6f	3880565	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix)	COMPLETED	0	2024-04-04 15:57:19.821	318ms	251ms	475.2%	47 MB	309.1 MB	359.8 KB	8.2 KB
120	ea/cb609a	3874968	NFCORE_PANGENOME:PANGENOME:MULTIQC_COMMUNITY (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.5)	COMPLETED	0	2024-04-04 15:57:15.605	4.8s	4.7s	287.6%	116 MB	2.4 GB	791.1 MB	3 MB
121	6f/a50c4c	3875130	NFCORE_PANGENOME:PANGENOME:MULTIQC_COMMUNITY (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.1)	COMPLETED	0	2024-04-04 15:57:15.784	4.9s	4.8s	284.6%	109.8 MB	2.4 GB	900.2 MB	3 MB
135	81/19da8c	3878196	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_MULTIQC (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4.gfaffix)	COMPLETED	0	2024-04-04 15:57:17.988	4.1s	4.1s	136.4%	964.9 MB	1.9 GB	362.8 KB	392.5 KB
148	b0/ecd6ba	3880566	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_MULTIQC (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3.gfaffix)	COMPLETED	0	2024-04-04 15:57:19.823	4.2s	4.1s	131.6%	964.9 MB	1.8 GB	359.9 KB	373.2 KB
150	d8/27a71e	3881621	NFCORE_PANGENOME:PANGENOME:MULTIQC_COMMUNITY (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.4)	COMPLETED	0	2024-04-04 15:57:22.118	4.5s	4.3s	322.7%	118.4 MB	2.4 GB	791.2 MB	3 MB
151	ad/b30d01	3882012	NFCORE_PANGENOME:PANGENOME:MULTIQC_COMMUNITY (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.3)	COMPLETED	0	2024-04-04 15:57:23.987	4.5s	4.4s	318.0%	115.5 MB	2.4 GB	754.1 MB	3 MB
39	b4/3e6b71	3767248	NFCORE_PANGENOME:PANGENOME:PGGB:WFMASH_MAP_ALIGN (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0)	COMPLETED	0	2024-04-04 15:56:56.660	1m 1s	1m 1s	600.3%	153.7 MB	8.7 GB	364.9 MB	20.7 MB
152	3e/5630d9	3883882	NFCORE_PANGENOME:PANGENOME:PGGB:SEQWISH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0)	COMPLETED	0	2024-04-04 15:57:57.487	19.1s	19s	477.9%	838.5 MB	2.3 GB	23.9 MB	191.8 MB
154	10/cacf64	3886116	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.seqwish)	COMPLETED	0	2024-04-04 15:58:16.607	1.6s	1.6s	32.6%	26.2 MB	83.9 MB	3.4 MB	3.8 MB
155	d9/45036e	3886510	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.seqwish)	COMPLETED	0	2024-04-04 15:58:18.245	169ms	105ms	95.4%	14.5 MB	38.3 MB	4 MB	1.2 KB
153	50/2e9347	3886117	NFCORE_PANGENOME:PANGENOME:PGGB:SMOOTHXG (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0)	COMPLETED	0	2024-04-04 15:58:16.610	35.7s	35.6s	627.6%	610.2 MB	2.3 GB	10.2 MB	134.3 MB
156	cd/484eec	3933817	NFCORE_PANGENOME:PANGENOME:PGGB:GFAFFIX (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0)	COMPLETED	0	2024-04-04 15:58:52.309	261ms	163ms	107.1%	29.6 MB	42.7 MB	7 MB	3.4 MB
157	6b/0cdff4	3933930	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_BUILD (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix)	COMPLETED	0	2024-04-04 15:58:52.582	1.6s	1.6s	51.3%	30.6 MB	88.9 MB	3.6 MB	4 MB
158	6d/2fe2f6	3934133	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_UNCHOP (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix)	COMPLETED	0	2024-04-04 15:58:54.235	248ms	152ms	771.4%	27.9 MB	63.8 MB	4.2 MB	4 MB
159	ce/82a370	3934459	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_SORT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix)	COMPLETED	0	2024-04-04 15:58:54.493	3.5s	3.4s	529.6%	62.7 MB	263 MB	4.3 MB	23.2 MB
163	09/3d7646	3934885	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_VIEW (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix)	COMPLETED	0	2024-04-04 15:58:57.966	200ms	137ms	101.5%	13.9 MB	38.3 MB	4.2 MB	3.4 MB
161	37/06d9ea	3934894	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix)	COMPLETED	0	2024-04-04 15:58:57.969	208ms	144ms	102.8%	15 MB	38.3 MB	4.2 MB	1.2 KB
169	8e/ad3d37	3935030	NFCORE_PANGENOME:PANGENOME:ODGI_SQUEEZE (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz)	COMPLETED	0	2024-04-04 15:58:58.002	232ms	156ms	412.9%	19.3 MB	72 MB	5.2 MB	5 MB
164	40/0978a6	3934883	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COLOR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix.viz)	COMPLETED	0	2024-04-04 15:58:57.964	329ms	262ms	98.3%	24.1 MB	52.3 MB	4.2 MB	48.5 KB
166	8f/b4192d	3934977	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_COMPR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix.viz_O)	COMPLETED	0	2024-04-04 15:58:57.974	364ms	286ms	101.2%	17.6 MB	41.8 MB	4.2 MB	4.1 KB
170	70/9e4e5e	3935937	NFCORE_PANGENOME:PANGENOME:ODGI_VIEW (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze)	COMPLETED	0	2024-04-04 15:58:58.243	206ms	154ms	96.3%	15.7 MB	41.8 MB	5.2 MB	4.3 MB
162	0d/ca2530	3934880	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix.viz_pos)	COMPLETED	0	2024-04-04 15:58:57.957	540ms	460ms	97.6%	24.1 MB	52.3 MB	4.2 MB	57.8 KB
172	b7/9e3142	3935987	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_STATS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze)	COMPLETED	0	2024-04-04 15:58:58.259	251ms	186ms	102.9%	16.5 MB	41.8 MB	5.2 MB	1.6 KB
167	34/746f18	3935000	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_INV (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix.viz_inv)	COMPLETED	0	2024-04-04 15:58:57.998	537ms	471ms	99.5%	24.1 MB	52.3 MB	4.2 MB	22.7 KB
178	a7/8f38d9	3935940	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_VIZ_COMPR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze.viz_O)	COMPLETED	0	2024-04-04 15:58:58.248	302ms	248ms	101.8%	18.6 MB	45.8 MB	5.2 MB	1.7 KB
168	f2/250aca	3934900	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_UNCALLED (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix.viz_uncalled)	COMPLETED	0	2024-04-04 15:58:57.971	583ms	513ms	98.9%	24.1 MB	52.3 MB	4.2 MB	48.4 KB
165	f6/d0e024	3934989	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_VIZ_DEPTH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix.viz_depth)	COMPLETED	0	2024-04-04 15:58:57.995	562ms	499ms	102.4%	24.1 MB	52.3 MB	4.2 MB	22.9 KB
175	e5/74bd67	3935944	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_VIZ_COLOR (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze.viz)	COMPLETED	0	2024-04-04 15:58:58.250	310ms	250ms	100.8%	27.6 MB	57.8 MB	5.2 MB	43.4 KB
176	4d/d8104a	3936027	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_VIZ_INV (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze.viz_inv)	COMPLETED	0	2024-04-04 15:58:58.266	494ms	440ms	100.3%	27.6 MB	57.8 MB	5.2 MB	28.5 KB
173	c6/443524	3935938	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_VIZ_DEPTH (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze.viz_depth)	COMPLETED	0	2024-04-04 15:58:58.245	535ms	477ms	100.3%	27.6 MB	57.8 MB	5.2 MB	29.2 KB
